696;696;0,7642;0,75;0,57315
697;697;0,838856;0,75;0,629142
698;698;0,900333;0,75;0,67525
699;699;0,947681;0,75;0,710761
700;700;0,980158;0,75;0,735118
701;701;0,997254;0,75;0,74794
702;702;0,998674;0,75;0,749005
703;703;0,984417;0,75;0,738313
704;704;0,954713;0,75;0,716035
705;705;0,910027;0,75;0,68252
706;706;0,851053;0,75;0,63829
707;707;0,778703;0,75;0,584028
708;708;0,694135;0,75;0,520602
709;709;0,598675;0,75;0,449006
710;710;0,493818;0,75;0,370364
711;711;0,381203;0,75;0,285902
712;712;0,262601;0,75;0,196951
713;713;0,13988;0,75;0,10491
714;714;0,0149639;0,75;0,0112229
715;715;-0,110189;0,75;-0,0826421
716;716;-0,23361;0,75;-0,175208
717;717;-0,353363;0,75;-0,265022
718;718;-0,46757;0,75;-0,350678
719;719;-0,574441;0,75;-0,430831
